href,viewpoint,gmap_location,LOCATION_URL,RQ_URL,GPS_coordinates,coder
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2255,谷關溫泉,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00087,香蕉碼頭,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=764,富岡地質公園（小野柳）,小野柳,"https://www.google.com.tw/maps/place/%E5%B0%8F%E9%87%8E%E6%9F%B3/@22.7947736,121.1981802,17z/data=!4m6!3m5!1s0x346fb9b1d4d42d81:0x8057635daf53e11a!8m2!3d22.7947736!4d121.1981802!16s%2Fg%2F1tjdtnq1?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346fb9b1d4d42d81%3A0x8057635daf53e11a!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sGMquZ-bDO723vr0PqPWHmAY!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.7947736,121.1981802",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2112,恆春古城,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=466,萬金聖母聖殿,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=205,二沙灣砲臺（海門天險）,二沙灣砲臺,"https://www.google.com.tw/maps/place/%E4%BA%8C%E6%B2%99%E7%81%A3%E7%A0%B2%E8%87%BA/@25.1376224,121.7575618,17z/data=!4m6!3m5!1s0x345d4e4e4533922d:0x57144aa28cfa47b0!8m2!3d25.1376224!4d121.7575618!16s%2Fm%2F03chh0s?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x345d4e4e4533922d%3A0x57144aa28cfa47b0!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sK8quZ8rQK7XT1e8P2rvjgQU!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"25.1376224,121.7575618",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R23,大里天公廟,草嶺慶雲宮(大里天公廟),"https://www.google.com.tw/maps/place/%E8%8D%89%E5%B6%BA%E6%85%B6%E9%9B%B2%E5%AE%AE(%E5%A4%A7%E9%87%8C%E5%A4%A9%E5%85%AC%E5%BB%9F)/@24.9700911,121.9247202,17z/data=!4m6!3m5!1s0x345d5f062d7901d1:0x62a9fafe6151e28b!8m2!3d24.9700911!4d121.9247202!16s%2Fg%2F11j8kcxp6k?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x345d5f062d7901d1%3A0x62a9fafe6151e28b!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sNsquZ9y7HIve1e8PvN2omQ4!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.9700911,121.9247202",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=709,龍門露營渡假基地（龍門露營區）,龍門露營渡假基地－新北(露營區，北部露營區 ，親子露營區 ，度假露營區休閒露營區，小木屋露營區推薦 ),"https://www.google.com.tw/maps/place/%E9%BE%8D%E9%96%80%E9%9C%B2%E7%87%9F%E6%B8%A1%E5%81%87%E5%9F%BA%E5%9C%B0%EF%BC%8D%E6%96%B0%E5%8C%97(%E9%9C%B2%E7%87%9F%E5%8D%80%EF%BC%8C%E5%8C%97%E9%83%A8%E9%9C%B2%E7%87%9F%E5%8D%80+%EF%BC%8C%E8%A6%AA%E5%AD%90%E9%9C%B2%E7%87%9F%E5%8D%80+%EF%BC%8C%E5%BA%A6%E5%81%87%E9%9C%B2%E7%87%9F%E5%8D%80%E4%BC%91%E9%96%92%E9%9C%B2%E7%87%9F%E5%8D%80%EF%BC%8C%E5%B0%8F%E6%9C%A8%E5%B1%8B%E9%9C%B2%E7%87%9F%E5%8D%80%E6%8E%A8%E8%96%A6+)/@25.0189856,121.9386077,17z/data=!3m1!4b1!4m6!3m5!1s0x345d5c571c4adcc1:0x1beb240712c6402f!8m2!3d25.0189856!4d121.9386077!16s%2Fg%2F1tf3ln77?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x345d5c571c4adcc1%3A0x1beb240712c6402f!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sQMquZ9_VMMa7vr0PgL_DiQM!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"25.0189856,121.9386077",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00273,金山老街（金包里老街）,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3,鯉魚潭,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R150,滿月圓國家森林遊樂區,滿月圓國家森林遊樂區,"https://www.google.com.tw/maps/place/%E6%BB%BF%E6%9C%88%E5%9C%93%E5%9C%8B%E5%AE%B6%E6%A3%AE%E6%9E%97%E9%81%8A%E6%A8%82%E5%8D%80/@24.8361276,121.4451832,17z/data=!4m6!3m5!1s0x34681ab9b3780be9:0x7ac921492d497d22!8m2!3d24.8361276!4d121.4451832!16s%2Fg%2F155q6mkb?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34681ab9b3780be9%3A0x7ac921492d497d22!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sU8quZ8SXFK3h1e8PvOag4AQ!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.8361276,121.4451832",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_208,山后民俗文化村,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2574,奇美博物館,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_443,二水,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=11487,二崁傳統聚落,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3514,大板根森林溫泉渡假村,大板根森林溫泉酒店,"https://www.google.com.tw/maps/place/%E5%A4%A7%E6%9D%BF%E6%A0%B9%E6%A3%AE%E6%9E%97%E6%BA%AB%E6%B3%89%E9%85%92%E5%BA%97/@24.8711487,121.4067196,17z/data=!3m1!4b1!4m9!3m8!1s0x34681a8ceb1b2a67:0xd9c0b01c715ef29d!5m2!4m1!1i2!8m2!3d24.8711487!4d121.4067196!16s%2Fg%2F1tdbthcm?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34681a8ceb1b2a67%3A0xd9c0b01c715ef29d!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sbcquZ92pNtHT1e8P5s3F2Q0!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.8711487,121.4067196",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=10914,草山月世界,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2191,國立自然科學博物館,國立自然科學博物館,"https://www.google.com.tw/maps/place/%E5%9C%8B%E7%AB%8B%E8%87%AA%E7%84%B6%E7%A7%91%E5%AD%B8%E5%8D%9A%E7%89%A9%E9%A4%A8/@24.1572335,120.6660606,17z/data=!4m6!3m5!1s0x34693d78069134cb:0xf7a65bba8f974f36!8m2!3d24.1572335!4d120.6660606!16s%2Fm%2F03y8zx5?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34693d78069134cb%3A0xf7a65bba8f974f36!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sfMquZ8PHAvbr1e8PxdP3IA!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.1572335,120.6660606",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=7911,十三行博物館,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=10047,龍洞南口海洋公園（龍洞四季灣）,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=9658,內洞國家森林遊樂區,內洞國家森林遊樂區,"https://www.google.com.tw/maps/place/%E5%85%A7%E6%B4%9E%E5%9C%8B%E5%AE%B6%E6%A3%AE%E6%9E%97%E9%81%8A%E6%A8%82%E5%8D%80/@24.8338518,121.5255815,17z/data=!3m1!4b1!4m6!3m5!1s0x346805f9f0a28847:0xf577ee3b38f7a921!8m2!3d24.8338518!4d121.5255815!16s%2Fg%2F155sbczn?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346805f9f0a28847%3A0xf577ee3b38f7a921!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sj8quZ_enE8CEvr0P_uLd4Ao!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.8338518,121.5255815",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=601,舞鶴觀光茶園,舞鶴觀光茶區,"https://www.google.com.tw/maps/place/%E8%88%9E%E9%B6%B4%E8%A7%80%E5%85%89%E8%8C%B6%E5%8D%80/@23.471063,121.359946,17z/data=!4m6!3m5!1s0x346f45dbd59352d7:0x5dcaba875afc4aeb!8m2!3d23.471063!4d121.359946!16s%2Fg%2F11xrbd7x4?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346f45dbd59352d7%3A0x5dcaba875afc4aeb!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1smcquZ_LeL9ro1e8PufejuQk!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.471063,121.359946",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=9656,龍洞灣海洋公園,龍洞灣海洋公園-貢寮景點-浮潛-親子旅遊-獨木舟,"https://www.google.com.tw/maps/place/%E9%BE%8D%E6%B4%9E%E7%81%A3%E6%B5%B7%E6%B4%8B%E5%85%AC%E5%9C%92-%E8%B2%A2%E5%AF%AE%E6%99%AF%E9%BB%9E-%E6%B5%AE%E6%BD%9B-%E8%A6%AA%E5%AD%90%E6%97%85%E9%81%8A-%E7%8D%A8%E6%9C%A8%E8%88%9F/@25.1179926,121.9173964,17z/data=!4m6!3m5!1s0x345d439be9501631:0x6b6a7af0ea0707f7!8m2!3d25.1179926!4d121.9173964!16s%2Fg%2F11bbrmx7_p?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x345d439be9501631%3A0x6b6a7af0ea0707f7!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1spMquZ8a0Gd3S1e8PwOyzuQU!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"25.1179926,121.9173964",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=10814,參山國家風景區-梨山遊客中心,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=682,墾丁國家森林遊樂區,墾丁國家公園,"https://www.google.com.tw/maps/place/%E5%A2%BE%E4%B8%81%E5%9C%8B%E5%AE%B6%E5%85%AC%E5%9C%92/@21.9483307,120.7797516,17z/data=!4m6!3m5!1s0x3471b3fadac47ca3:0xf7179fa8495df57f!8m2!3d21.9483307!4d120.7797516!16zL20vMDU2NHN4?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3471b3fadac47ca3%3A0xf7179fa8495df57f!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1ss8quZ5OAH9mevr0PtvX5oAU!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"21.9483307,120.7797516",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=231,國立歷史博物館,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=13,蘇花公路,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R153,精明一街,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=474,嘉義文化路夜市,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=650,蘭嶼,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R29,小烏來風景特定區,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=12173,西拉雅國家風景區,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=9728,基隆港,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3511,十八王公廟,乾華新十八王公廟（大公狗廟）,"https://www.google.com.tw/maps/place/%E4%B9%BE%E8%8F%AF%E6%96%B0%E5%8D%81%E5%85%AB%E7%8E%8B%E5%85%AC%E5%BB%9F%EF%BC%88%E5%A4%A7%E5%85%AC%E7%8B%97%E5%BB%9F%EF%BC%89/@25.2719199,121.5948564,17z/data=!4m6!3m5!1s0x3442b45e4d36c84b:0xf9aad0ea393495cf!8m2!3d25.2719199!4d121.5948564!16s%2Fg%2F11fy12ztpk?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3442b45e4d36c84b%3A0xf9aad0ea393495cf!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1s3cquZ4aJEYrW1e8P3KP6-Ak!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"25.2719199,121.5948564",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00074,光之穹頂,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=9489,王功漁港（王功漁火碼頭）,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=413,長春祠步道,長春祠步道,"https://www.google.com.tw/maps/place/%E9%95%B7%E6%98%A5%E7%A5%A0%E6%AD%A5%E9%81%93/@24.1604376,121.6030598,17z/data=!4m6!3m5!1s0x346882f2412e11e1:0xe6929bd39e73ae16!8m2!3d24.1604376!4d121.6030598!16s%2Fg%2F11x__w0zy?entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346882f2412e11e1%3A0xe6929bd39e73ae16!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1s7MquZ9_gLsHq1e8Pr6LeeA!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.1604376,121.6030598",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2544,壽山動物園,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00076,台江國家公園,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=9968,信義商圈,台北101購物中心,"https://www.google.com.tw/maps/place/%E5%8F%B0%E5%8C%97101%E8%B3%BC%E7%89%A9%E4%B8%AD%E5%BF%83/@25.0341222,121.5640212,17z/data=!4m6!3m5!1s0x3442abb6da80a7ad:0xacc4d11dc963103c!8m2!3d25.0341222!4d121.5640212!16s%2Fg%2F11fx91ft3n?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3442abb6da80a7ad%3A0xacc4d11dc963103c!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sAMuuZ96cE7vW1e8PmOHTkQ0!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"25.0341222,121.5640212",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R39,六十石山,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=10856,霧社,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_230,翟山坑道,翟山坑道,"https://www.google.com.tw/maps/place/%E7%BF%9F%E5%B1%B1%E5%9D%91%E9%81%93/@24.3900267,118.319946,17z/data=!4m6!3m5!1s0x3414a1eced2f2369:0x70a469c0d181250f!8m2!3d24.3900267!4d118.319946!16s%2Fm%2F010pg1bf?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3414a1eced2f2369%3A0x70a469c0d181250f!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sEsuuZ8nCMqLb1e8PjZnGqQ4!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.3900267,118.319946",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=10352,七股鹽山,七股鹽山,"https://www.google.com.tw/maps/place/%E4%B8%83%E8%82%A1%E9%B9%BD%E5%B1%B1/@23.154256,120.1001723,17z/data=!3m1!4b1!4m6!3m5!1s0x346dd6bfcce4164d:0xb72207c97dc6b74e!8m2!3d23.154256!4d120.1001723!16s%2Fg%2F155sf3yz?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346dd6bfcce4164d%3A0xb72207c97dc6b74e!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sHcuuZ5K-Bpbg1e8PidTy0Q8!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.154256,120.1001723",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2554,基隆嶼,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=459,高雄孔廟,高雄孔廟,"https://www.google.com.tw/maps/place/%E5%B7%A6%E7%87%9F%E5%AD%94%E5%AD%90%E5%BB%9F/@22.6893327,120.2987941,17z/data=!4m6!3m5!1s0x346e057633258ec9:0x335f4a4a441cd5c0!8m2!3d22.6893327!4d120.2987941!16s%2Fm%2F0p8v8nr?entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346e057633258ec9%3A0x335f4a4a441cd5c0!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sJ8uuZ6iYNvDb1e8Pt5TL-Q8!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.6893327,120.2987941",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2242,國立海洋生物博物館,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=180,七美嶼,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00052,高雄農場,淨園農場,"https://www.google.com.tw/maps/place/%E6%B7%A8%E5%9C%92%E8%BE%B2%E5%A0%B4/@22.5789945,120.34442,17z/data=!4m6!3m5!1s0x346e1cccc12a1983:0x415dbd158a665e6c!8m2!3d22.5789945!4d120.34442!16s%2Fg%2F1tkl11tj?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346e1cccc12a1983%3A0x415dbd158a665e6c!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sO8uuZ5XBEtXp1e8P6pz0oQc!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.5789945,120.34442",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_186,阿美族民俗中心,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R24,大雪山國家森林遊樂區,大雪山國家森林遊樂區,"https://www.google.com.tw/maps/place/%E5%A4%A7%E9%9B%AA%E5%B1%B1%E5%9C%8B%E5%AE%B6%E6%A3%AE%E6%9E%97%E9%81%8A%E6%A8%82%E5%8D%80/@24.244563,120.9751163,17z/data=!4m6!3m5!1s0x3468e3686081f2a3:0x966ff04cb7dce501!8m2!3d24.244563!4d120.9751163!16s%2Fg%2F155sbb4l?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3468e3686081f2a3%3A0x966ff04cb7dce501!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sScuuZ-zpL9Dq1e8P4f74gAU!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.244563,120.9751163",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2550,藤枝國家森林遊樂區,藤枝國家森林遊樂區,"https://www.google.com.tw/maps/place/%E8%97%A4%E6%9E%9D%E5%9C%8B%E5%AE%B6%E6%A3%AE%E6%9E%97%E9%81%8A%E6%A8%82%E5%8D%80/@23.0676931,120.7547031,17z/data=!4m6!3m5!1s0x372f4c91513db505:0x1f0a6669480957fe!8m2!3d23.0676931!4d120.7547031!16s%2Fg%2F155pg2jv?entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x372f4c91513db505%3A0x1f0a6669480957fe!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sUMuuZ8SVNNzDvr0P2YDFqQE!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.0676931,120.7547031",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=10758,新埔小鎮,味衛佳柿餅教育農園,"https://www.google.com.tw/maps/place/%E5%91%B3%E8%A1%9B%E4%BD%B3%E6%9F%BF%E9%A4%85%E6%95%99%E8%82%B2%E8%BE%B2%E5%9C%92/@24.8406343,121.0763459,17z/data=!4m6!3m5!1s0x34683754f97408f1:0x8d5b094960fe6985!8m2!3d24.8406343!4d121.0763459!16s%2Fg%2F1tglwq79?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34683754f97408f1%3A0x8d5b094960fe6985!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sXMuuZ6GhKtjS1e8PzrreKQ!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.8406343,121.0763459",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R126,三峽清水祖師廟,三峽清水祖師廟,"https://www.google.com.tw/maps/place/%E4%B8%89%E5%B3%BD%E7%A5%96%E5%B8%AB%E5%BB%9F/@24.9337902,121.3703176,17z/data=!4m6!3m5!1s0x34681bf1e1f856eb:0x5309bb465f3013f1!8m2!3d24.9337902!4d121.3703176!16s%2Fm%2F04gj49c?entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34681bf1e1f856eb%3A0x5309bb465f3013f1!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sY8uuZ-CoMtO0vr0Py_uFsQs!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.9337902,121.3703176",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=393,秀姑巒溪,,,,,信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_410,青草湖,青草湖,"https://www.google.com.tw/maps/place/%E9%9D%92%E8%8D%89%E6%B9%96/@24.7749348,120.9709015,17z/data=!4m6!3m5!1s0x34684a0d1ef0554f:0x284205e508b14c5e!8m2!3d24.7749348!4d120.9709015!16s%2Fg%2F155q5pj2?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34684a0d1ef0554f%3A0x284205e508b14c5e!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sc8uuZ-7MGLzAvr0Po52EiQY!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.7749348,120.9709015",信佑
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2117,祀典武廟,,,,,信佑
